152,person,0,285,338,49,143,0
153,person,0,288,341,48,142,0
154,person,0,288,341,47,141,0
155,person,0,288,341,47,141,0
156,person,0,286,339,46,140,0
157,person,0,270,326,46,145,0
158,person,0,275,331,45,144,0
159,person,0,277,333,44,143,0
160,person,0,274,330,45,144,0
161,person,0,271,327,46,145,0
162,person,0,268,324,48,147,0
163,person,0,264,320,48,147,0
164,person,0,242,298,48,147,0
165,person,0,247,303,50,149,0
166,person,0,247,303,50,149,0
167,person,0,245,301,49,148,0
168,person,0,242,298,50,149,0
169,person,0,239,295,49,148,0
170,person,0,237,293,49,148,0
171,person,0,233,289,50,149,0
172,person,0,232,288,51,150,0
173,person,0,227,283,51,150,0
174,person,0,225,281,51,150,0
175,person,0,220,276,52,151,0
176,person,0,213,272,49,153,0
177,person,0,211,273,48,157,0
178,person,0,208,270,47,156,0
179,person,0,203,265,47,156,0
180,person,0,201,263,48,157,0
181,person,0,201,263,49,158,0
182,person,0,200,262,47,156,0
183,person,0,200,262,49,158,0
184,person,0,197,259,43,152,0
185,person,0,194,256,44,153,0
186,person,0,193,252,46,150,0
187,person,0,189,248,48,152,0
188,person,0,186,245,46,150,0
189,person,0,182,241,48,152,0
190,person,0,164,223,58,162,0
191,person,0,170,229,59,163,0
192,person,0,167,226,61,165,0
193,person,0,166,225,61,165,0
194,person,0,161,220,60,164,0
195,person,0,157,216,61,165,0
196,person,0,154,213,59,163,0
197,person,0,150,209,62,166,0
198,person,0,147,206,61,165,0
199,person,0,143,202,62,166,0
200,person,0,142,201,63,167,0
201,person,0,140,199,62,166,0
202,person,0,136,195,63,167,0
203,person,0,131,190,66,170,0
204,person,0,122,181,66,170,0
205,person,0,123,182,66,170,0
206,person,0,117,179,63,172,0
207,person,0,114,176,65,174,0
208,person,0,111,173,64,173,0
209,person,0,104,166,66,175,0
210,person,0,102,164,67,176,0
211,person,0,99,161,66,175,0
212,person,0,93,155,70,179,0
213,person,0,91,153,70,179,0
214,person,0,84,146,72,181,0
215,person,0,82,144,73,182,0
216,person,0,79,144,72,187,0
217,person,0,82,147,78,193,0
218,person,0,60,125,74,189,0
219,person,0,56,121,80,195,0
220,person,0,47,112,78,193,0
221,person,0,45,110,74,189,0
222,person,0,50,99,81,185,0
223,person,0,45,104,78,190,0
224,person,0,45,104,74,186,0
225,person,0,43,102,76,188,0
226,person,0,40,102,78,196,0
227,person,0,37,99,79,197,0
228,person,0,37,99,80,198,0
229,person,0,36,98,87,205,0
230,person,0,32,94,86,204,0
231,person,0,25,87,87,205,0
232,person,0,6,68,83,201,0
233,person,0,11,73,86,204,0
234,person,0,12,74,88,206,0
235,person,0,13,75,89,207,0
