0,person,0,324,408,78,329,0
1,person,0,326,410,72,323,0
2,person,0,325,409,72,323,0
3,person,0,325,409,67,318,0
4,person,0,325,409,66,317,0
5,person,0,325,409,64,315,0
6,person,0,326,410,76,327,0
7,person,0,326,410,68,319,0
8,person,0,326,410,67,318,0
9,person,0,325,409,67,318,0
10,person,0,325,409,68,319,0
11,person,0,326,410,67,318,0
12,person,0,326,410,69,320,0
13,person,0,325,409,66,317,0
14,person,0,326,410,73,324,0
15,person,0,325,413,67,331,0
16,person,0,324,412,68,332,0
17,person,0,325,409,73,324,0
18,person,0,325,409,72,323,0
19,person,0,325,409,74,325,0
20,person,0,324,408,72,323,0
21,person,0,324,412,67,331,0
22,person,0,325,409,73,324,0
23,person,0,324,408,71,322,0
24,person,0,325,409,71,322,0
25,person,0,324,408,70,321,0
26,person,0,324,408,73,324,0
27,person,0,324,408,72,323,0
28,person,0,322,406,71,322,0
29,person,0,322,406,73,324,0
30,person,0,323,407,68,319,0
31,person,0,322,406,66,317,0
32,person,0,323,407,63,314,0
33,person,0,324,408,62,313,0
34,person,0,324,408,62,313,0
35,person,0,324,408,69,320,0
36,person,0,324,408,72,323,0
37,person,0,324,408,72,323,0
38,person,0,321,409,63,327,0
39,person,0,321,409,67,331,0
40,person,0,322,410,66,330,0
41,person,0,324,408,73,324,0
42,person,0,325,409,74,325,0
43,person,0,325,409,75,326,0
44,person,0,324,408,74,325,0
45,person,0,323,407,74,325,0
46,person,0,324,408,73,324,0
47,person,0,325,409,74,325,0
48,person,0,324,408,72,323,0
49,person,0,326,410,73,324,0
50,person,0,327,411,75,326,0
51,person,0,327,411,74,325,0
52,person,0,327,411,74,325,0
53,person,0,326,410,74,325,0
54,person,0,325,413,69,333,0
55,person,0,325,413,70,334,0
56,person,0,324,412,69,333,0
57,person,0,325,413,69,333,0
58,person,0,325,413,69,333,0
59,person,0,324,412,70,334,0
60,person,0,324,408,74,325,0
61,person,0,324,408,75,326,0
62,person,0,324,408,77,328,0
63,person,0,323,407,77,328,0
64,person,0,323,407,74,325,0
65,person,0,322,406,75,326,0
66,person,0,322,406,75,326,0
67,person,0,321,405,74,325,0
68,person,0,321,405,74,325,0
69,person,0,321,405,76,327,0
70,person,0,321,405,74,325,0
71,person,0,321,405,73,324,0
72,person,0,321,405,73,324,0
73,person,0,321,405,73,324,0
74,person,0,320,404,71,322,0
75,person,0,320,404,72,323,0
76,person,0,320,404,72,323,0
77,person,0,320,404,73,324,0
78,person,0,320,404,73,324,0
79,person,0,321,405,73,324,0
80,person,0,321,405,72,323,0
81,person,0,321,405,70,321,0
82,person,0,321,405,70,321,0
83,person,0,320,404,69,320,0
84,person,0,321,405,67,318,0
85,person,0,321,405,68,319,0
86,person,0,320,404,69,320,0
87,person,0,322,406,70,321,0
88,person,0,321,405,71,322,0
